dim1,dim2,fault_id
-5.091832703224526,-0.9163829523095267,0
-4.8369148018963815,0.3432604397941812,0
-5.039301410144031,0.33274238564379366,0
-6.021549463343952,-0.17187083569278722,0
-5.439430245304203,0.15098300745517812,0
-5.743302389842073,0.5688242781648569,0
-6.097783929590044,-0.3667676735962008,0
-5.564302293725855,0.25303388949025885,0
-5.333733084738525,-0.055769090599227245,0
-6.555281423033502,-0.21826505922852418,1
-6.740264671607363,0.4908247177337544,1
-3.277630131761717,-0.10201379434811464,1
2.0144046531461846,5.450830154773901,1
2.8657315333910596,-9.627970311316622,1
0.4963344789930596,12.783233218705533,1
-2.479911754342371,-4.890444162748493,1
-6.0914988151265845,-1.574753337653871,1
-5.421005228059052,0.6895807530213806,1
-8.250175868738854,-2.2486402687515956,2
-8.107289666764085,0.1899821108197389,2
-7.133822529649134,-1.3310129964635078,2
-7.781167159412683,0.7650641300230224,2
-5.583345307387741,-1.9397334714087804,2
-6.346862100332703,2.9302432515602925,2
-7.345256167192203,-2.9813021049975106,2
-7.95730286480638,1.620922656857296,2
-8.400617612523984,-0.7419687000760538,2
-5.162888984207913,-0.9197377027401903,3
-4.907723781003783,0.33929113867660815,3
-5.112079949855726,0.3308107740405308,3
-6.093917985250615,-0.17743687460054122,3
-5.511264939532292,0.1480276766381946,3
-5.8152840380447115,0.5633113687947136,3
-6.169013085492809,-0.3686872357773259,3
-5.635309494448671,0.24847702383135684,3
-5.39441026078499,-0.0544123129657097,3
-5.098552227633044,-0.910444010826658,4
-4.842072175232892,0.33955658783372494,4
-5.100208144031559,0.3885957594218497,4
-6.06440149614261,-0.22111965182344567,4
-5.439271213968479,0.13823101947647534,4
-5.739500020284128,0.584558068050875,4
-6.099321234268574,-0.36954582632542027,4
-5.572476132613827,0.2446946054115685,4
-5.333326986357967,-0.05612375178558816,4
-5.100286046219771,-0.9023919620000748,5
-4.840082427974422,0.3354026528143658,5
-4.983368020512016,0.3000900583125664,5
-5.9789929191698485,-0.1305816470808672,5
-5.455498458697948,0.15974453501978259,5
-5.738889454756817,0.556327723409336,5
-6.081342782012091,-0.35786127371451987,5
-5.56412984342546,0.2473780246507909,5
-5.3343473737477956,-0.061603064940589924,5
58.67599628751595,-45.546462268621944,6
61.7395836962344,26.29942988094202,6
48.21308369503583,-8.644042292298346,6
58.56514197744794,56.567237924555506,6
97.8313551678946,-55.059050290750804,6
95.81241861207475,34.89526870476612,6
82.77631802122627,-6.741758603935126,6
83.72490497281444,-9.501521464471475,6
