dim1,dim2,fault_id
-4.190180368952668,-0.740414357713215,0
-4.186861907126024,0.8467498885071727,0
-4.221734303381016,-0.81557808591417,0
-4.3657162228695325,0.6919019966079657,0
-3.8145528456968623,-0.10339771985270932,0
-4.078923647518799,-0.2915910354577961,0
-4.089484115326322,0.35110449979680747,0
-4.177533550468272,-0.3729708039137645,0
-4.6492349172298795,-0.12426548587222354,0
-4.999203041592702,-0.17671147789718783,0
-4.877049063260696,0.36412935778639305,0
-5.08677828241988,-0.5201514907525921,0
-5.056389024145528,0.5393976108475196,0
-4.2580051764672024,0.18292407566849117,0
-4.162409014006944,-0.14725164325193116,0
-4.2905109919704625,0.1027304715922868,0
-4.8209975352009575,-0.39153228046663435,0
-5.1154399546434,0.2015553532834516,0
-5.293926441056687,-0.46276665302005093,0
-5.069229767517072,0.6362033292929129,0
-4.327567239747623,0.0672492782165234,0
-4.311829349711872,-0.23541773212927586,0
-4.505736797128443,0.1473604675719248,0
-4.351662801738453,0.10703445705387335,0
-4.359824768050093,-0.22765284948824188,0
-4.452519021958681,0.13438015111480264,0
-4.106289169311764,0.18596426160480417,0
-5.3003953147625165,0.6294914022730441,1
-3.9841538599469057,0.7888602987997712,1
-5.074536436200372,-1.4952633963046396,1
-5.232755657044265,1.5697289783763873,1
-4.7406869885158125,-1.0981535262974955,1
-6.858332655206354,-0.8016113448052947,1
-5.85753563435408,2.1218055494767163,1
-2.996936827452578,-0.16860463178938023,1
-3.19401443347145,-0.7201234200595757,1
-1.4142808824885378,2.8772338228872836,1
-1.3561759907730153,-2.466680681350798,1
3.2249255207517264,6.3606788950772035,1
1.6529048822914694,-8.752490932971893,1
4.600969324739993,12.89368655851648,1
4.748369287191646,-12.288768531033519,1
4.858552517401096,11.818920065362688,1
5.673217787696828,-11.152421278740974,1
0.9624770433847503,8.03041768532545,1
0.7742032269397106,-7.0257674782132575,1
-7.229129967394366,-0.7616083658833912,1
-5.679561825624292,2.260193227491197,1
-5.103951956330523,-2.226311157744656,1
-5.300060379181252,2.2424724622896415,1
-4.253265586863554,-1.0799133029728083,1
-4.61279401664934,0.5524974774514981,1
-4.097585026583906,0.046413460787490125,1
-3.860414641693054,0.2815035287401445,1
-6.214172578639473,-1.854994860833291,2
-7.508588049315207,0.8068000685197783,2
-7.504560039297599,-0.6265283211406365,2
-7.646563235490704,0.5999668333824651,2
-7.186665532333125,0.0033328643109165773,2
-6.249121429142133,0.7353711833604198,2
-6.23630656762444,-0.7435014408897367,2
-5.302564908339908,1.4674050159417744,2
-5.672743301265725,-1.7296970375248584,2
-7.115488775667962,0.5816145236473088,2
-7.013765797035104,-0.2857927977427958,2
-6.47005915072678,0.7250999868350745,2
-5.805177136679487,-0.24989997468642958,2
-3.2718318646789113,2.5970811204808486,2
-3.227158987213205,-2.5165756769893792,2
-3.2716935424473292,2.7068503021379358,2
-4.430334732080528,-3.5127863809691418,2
-6.602766244953191,1.929170461104511,2
-6.782719619965361,-1.9209009612010752,2
-6.905700969136384,1.857614240417061,2
-6.076993008323545,-1.1775138059142884,2
-5.675331042352583,1.616818439557735,2
-5.878165777457149,-1.4821315667399773,2
-7.142366355468722,0.5496094838749375,2
-7.238577036808943,-0.5919724367597138,2
-7.750088085990098,0.16402369274029655,2
-6.580051326087364,0.637426545756455,2
