dim1,dim2,fault_id
-0.9440028725008324,-0.8647787033498909,0
-0.17615725411468103,0.44803576242644105,0
-0.44864133672864953,0.17631313182578792,0
-1.5380139970585638,-1.4022803547496765,0
-1.501602668081565,-1.597901830087103,0
-1.4053997054804355,-0.4588282514257518,0
-0.22541592634590563,0.7199308103701881,0
0.467146817418707,-2.1413625979533304,0
0.3092027190116406,1.6117735816313132,0
0.12622975642924647,0.02151342110075382,0
0.9595655350289335,-0.8213743843291377,0
-0.6563258305615762,-2.0866961911563324,0
-0.8679531339872291,-1.3782925250755385,0
-2.0314684235131475,-0.460790770624099,0
-0.9706688155390651,0.0718573699302251,0
-0.2629630833222838,0.8392257301323683,0
-1.8740726402055692,0.3493379591759354,0
-1.140249308598231,-1.8637050177242054,0
-1.1210150198312543,1.249121649771529,0
-1.7475382496147698,0.11969591741705908,0
-1.4594365162846963,1.0057121170230918,0
-2.5994871683816676,-1.1638605185928375,0
-2.2015509545129706,-0.943046238384606,0
-2.7072064271134666,0.40982165523872316,0
-0.3362556072801946,-1.571958677778124,0
-1.1757136211649712,0.4174393738126517,0
-1.645148076573001,0.2908538220536617,0
-1.1864270131303407,-1.5785189963651394,0
-3.1558355917754617,-1.1167884539054749,0
-0.8017720410146968,-0.38639150050566873,0
-0.34676373173323033,-10.37623178940626,1
3.689507619974579,-3.742033729367487,1
-6.205669637317226,-1.2838880941027775,1
-3.328059566401759,4.9804860378360765,1
-2.4095631808129245,4.849932392421726,1
1.7872211506435731,-5.879888112082438,1
-4.593972257286921,3.213460285504308,1
4.564732783454436,-1.0955281010180893,1
2.852148290808683,-10.431080425776162,1
1.7857867989972422,-5.574402035141598,1
6.216613043961646,3.3951059409553475,1
1.2536318032944267,-5.326171847468482,1
-0.392375222159291,-5.708002457912084,1
3.758751636723594,-2.7666568452296563,1
18.15315785774425,-0.1968653080759393,1
-7.748461580063595,-1.8782758775908026,1
12.118160883559808,0.054454666900092916,1
4.081006818983159,-3.123093520316397,1
17.71671948524182,-4.815577610293158,1
-3.2233563541810506,-5.336012057690595,1
-6.542883876065367,-2.7410276130373195,1
-4.440860565315958,-4.7892934646152385,1
5.5336821417628785,-8.751774950639174,1
1.1194456690253503,5.0605413884916315,1
-2.22462897521964,-5.492479379295462,1
-0.08757050322299313,-5.570515556838783,1
4.623381827490475,-2.692551187065645,1
2.641010489921444,3.8835044507348813,1
3.6973682312952714,-4.63298854459258,1
-0.8017720826919081,-0.38639146422577125,1
1.058231952474303,4.535948349591861,2
-4.143398494758838,-9.973458014543624,2
-7.89369433211128,-6.858769725561033,2
5.313632884488013,3.7599894090649277,2
-8.709478416588944,-6.114913220854173,2
-3.3934227526337315,-9.18024624517438,2
-7.827715591869738,-7.018161976249776,2
1.3625898894758777,-9.484486029378886,2
-2.1604375291036373,5.5934451651102775,2
-7.316743189291556,5.544163557087173,2
1.5271741296436556,-1.3137099882446255,2
-2.0590664492757846,-10.324631572545222,2
-4.0479391143626895,-9.291612268450734,2
1.3738561065542896,-9.33545183906783,2
-3.753005194361074,-3.196445985107753,2
0.7563460796086069,-7.50127791782441,2
-5.697990673261385,-2.529998973617403,2
0.23231662967844807,-9.719841390312641,2
-1.2515775734734145,3.3112825177603518,2
-10.77544003275403,-1.5136692590274852,2
-10.32984485108898,0.7180135670509707,2
1.9213683251344271,-9.122407649022682,2
-5.834237279354821,1.9251922702392585,2
-4.021837460641839,-9.795346477381846,2
-6.437781696852451,-5.197032252660172,2
-2.238703732421927,-10.02269415392493,2
-2.3733764773650683,-9.567129342255043,2
-1.6996624845413588,-9.30581214348177,2
-0.34237432475670887,-9.727390048108225,2
-0.8017704920747531,-0.3863923592423879,2
-0.96234200002018,-0.8651534085751045,3
-0.20615689620490543,0.4693703978868917,3
-0.48362982746546596,0.19066912041162315,3
-1.3680538848626775,-1.5517954139343602,3
-1.5110557466945191,-1.6066018039286087,3
-1.4327984989540132,-0.4567380730425017,3
-0.2615694433274086,0.7227819568005279,3
0.458878106802333,-2.120766421896784,3
0.6533793315409436,1.274324311584223,3
0.12326228415148285,0.026922711580689016,3
0.9443250429470569,-0.8199766489259509,3
-1.1036836960961507,-2.1815095118828296,3
-0.8624740545941596,-1.3911144683068428,3
-2.0419924475702516,-0.4591081475039671,3
-0.9881816772700034,0.07911677038389314,3
-0.3157860941434888,0.8646531766885833,3
-1.8694260608143305,0.30895790712859345,3
-1.1678676856355055,-1.8725942779252303,3
-1.5981703316064912,1.3145239666773538,3
-2.4796626551762495,0.6852019986390506,3
-1.461106424854441,1.0066447683892379,3
-2.6015347972754124,-1.1794153535114011,3
-2.2066063594065426,-0.9453692030118729,3
0.6767074263800299,-1.6550121036519765,3
-0.3538778353286346,-1.5692935493259235,3
-1.1923646521492306,0.4271547998820396,3
-1.6132985098510337,0.2556485553998449,3
-1.1869098576656538,-1.57559945725493,3
-3.103308323582516,-1.246369525209918,3
-0.8017708673867535,-0.38639215183738074,3
-0.9543205907500718,-0.8628880003763331,4
-0.15925471938632266,0.43141682348701443,4
-0.46155942665504424,0.19604932042005013,4
-1.5453540178488718,-1.4001614387890329,4
-1.4938085052161871,-1.6034588498708995,4
-1.3984917292019003,-0.45917919274469576,4
-0.22229165812453514,0.7203801599734496,4
-2.974701114588856,-0.06872927845799748,4
0.7609298642287341,1.1435627003359883,4
0.12605790547980683,0.021882285662544288,4
0.9941491234958062,-0.6684927044404673,4
-0.6678743123776784,-2.0912763351907064,4
-0.851804928194471,-1.3818691981545035,4
-2.0362783065490193,-0.4592980980885542,4
-0.9665048131371151,0.052504955787400075,4
-0.2973043385719013,0.8574501077911725,4
-1.865180513584568,0.34976647239928804,4
-1.1587917222753399,-1.864095682559963,4
-1.5146828164772168,1.3187077435874524,4
-2.4470319077092655,0.6704593686822347,4
-1.4370167923398192,1.0103664283219758,4
-2.587591997918567,-1.1864679520656107,4
-2.204698198225814,-0.9475205904361135,4
0.7777652670613897,-1.5075641516036757,4
-0.3367264626228325,-1.5748212175637586,4
-1.1761860911482214,0.41747516771360876,4
-1.6002288745723274,0.25703974166516375,4
-1.1690492673655541,-1.5885809359599272,4
-2.9742347679226597,-1.5560824153271668,4
-0.8017705559113206,-0.38639232757538305,4
-0.9473310463741156,-0.8633023866267681,5
-0.1898849822337657,0.46114981424246637,5
-0.4600344300905667,0.19022286984432385,5
-1.373963978652256,-1.4976357195331704,5
-1.49688733967841,-1.6007628020662485,5
-1.4022478825326878,-0.4624053837252492,5
-0.26150840576030665,0.7427446009233031,5
0.6439137246303652,-1.9710899432216828,5
0.9455837087674043,0.8510724683924379,5
0.12608755072949437,0.019146570099635517,5
0.9898417804763859,-0.6976786298693011,5
-0.6428638280162098,-2.0817645221244714,5
-0.8503701888474104,-1.38032085967365,5
-2.031142820637873,-0.459452757412564,5
-0.9727122196770788,0.08183242133470152,5
-0.30176785022883784,0.8621694057603229,5
-1.8794029556012726,0.3412424994512562,5
-1.1610409143772475,-1.8636082822099849,5
-1.5191222478107296,1.3377380516280883,5
-2.729638025857268,-0.509103878877061,5
-1.4405526292331274,1.0090502356104043,5
-2.5907624140246583,-1.177191747016847,5
-2.199833143474648,-0.9428376268965164,5
0.6519254013299707,-1.7107999824653841,5
-0.34953331420915357,-1.579861925203871,5
-1.1765444250662218,0.41887543845895464,5
-1.5966643054850527,0.25672903498138794,5
-1.1731219340308452,-1.5869139870313904,5
-3.2053376765517223,-0.9152902523751237,5
-0.8017721986146897,-0.38639139859462074,5
2.3564413906307142,18.105285585816738,6
-0.9457031227069429,-0.24982618075269086,6
48.23670476063563,3.907936129370554,6
2.4463157892318184,0.8125475884030379,6
-9.749101247165427,-58.90452609123679,6
-1.5211801750626501,-14.866519193921524,6
0.01883599267576101,7.782161781008484,6
-29.255238581677528,0.7928475586937005,6
42.196715361320386,-13.21290404520041,6
9.021961305554338,0.23482037278472176,6
-7.767387959154248,25.788125115372104,6
4.604750287994589,4.7118531588870765,6
50.132829734428654,48.284264515920626,6
3.541702472380035,-2.0507360977926856,6
42.054856497588766,35.47243894180089,6
25.138415460780813,3.4491281737891377,6
7.881960647748204,64.43580518899442,6
9.251839604262827,29.150911125404775,6
64.33988531849505,3.478988094237074,6
